CustomerID,Max_InvoiceDate,CountDistinct(InvoiceDate),AVG(Revenue),Recency,Frequency,Monetary,RFM_Score
16624,40806.53,2,16.89,2,2,3,223
16625,40612.53,1,14.48,1,0,2,102
16626,40886.50,20,23.80,5,5,4,554
16627,40807.61,1,16.14,2,0,3,203
16628,40857.53,6,18.34,4,4,3,443
16629,40813.44,2,6.53,2,2,1,221
16633,40869.57,7,18.81,4,4,3,443
16634,40664.51,2,24.21,1,2,4,124
16637,40854.55,5,15.62,3,4,3,343
16638,40864.46,11,17.65,4,5,3,453
16639,40861.57,4,22.49,4,3,4,434
16641,40781.53,1,19.26,2,0,4,204
16642,40882.48,3,19.42,5,3,4,534
16643,40641.35,1,18.06,1,0,3,103
16644,40709.53,2,13.45,2,2,2,222
16647,40717.49,2,15.29,2,2,2,222
16648,40848.41,2,12.54,3,2,2,322
16650,40815.41,1,21.60,2,0,4,204
16652,40833.49,10,54.10,3,5,5,355
16653,40870.62,3,15.35,4,3,2,432
16654,40745.64,5,19.19,2,4,4,244
16655,40869.48,6,14.64,4,4,2,442
16656,40864.61,21,107.10,4,5,5,455
16657,40877.49,4,4.55,5,3,1,531
16658,40518.57,1,15.41,1,0,2,102
16659,40697.63,1,19.56,1,0,4,104
16660,40870.62,5,47.67,4,4,5,445
16665,40524.59,1,15.04,1,0,2,102
16666,40867.58,1,3.72,4,0,1,401
16667,40818.64,2,10.91,3,2,2,322
16668,40871.74,6,15.34,4,4,2,442
16669,40863.52,3,8.62,4,3,1,431
16670,40870.40,17,15.47,4,5,2,452
16671,40858.57,3,282.05,4,3,5,435
16672,40884.69,23,69.18,5,5,5,555
16674,40832.48,2,3.26,3,2,1,321
16676,40853.50,5,17.32,3,4,3,343
16678,40884.51,17,18.56,5,5,3,553
16679,40520.58,1,43.25,1,0,5,105
16680,40843.73,1,18.37,3,0,3,303
16681,40814.47,6,40.24,2,4,5,245
16682,40882.51,5,34.27,5,4,5,545
16684,40882.59,30,233.97,5,5,5,555
16685,40825.58,2,5.23,3,2,1,321
16686,40839.58,9,5.29,3,5,1,351
16688,40885.64,4,20.34,5,3,4,534
16689,40811.49,3,23.22,2,3,4,234
16690,40843.46,3,16.05,3,3,3,333
16692,40630.62,2,425.33,1,2,5,125
16693,40818.47,2,8.10,3,2,1,321
16696,40751.60,4,65.79,2,3,5,235
16697,40645.72,1,5.37,1,0,1,101
16698,40660.45,2,399.60,1,2,5,125
16700,40878.46,17,16.15,5,5,3,553
16701,40878.47,18,33.44,5,5,5,555
16705,40886.51,29,49.11,5,5,5,555
16706,40849.58,3,4.32,3,3,1,331
16708,40841.51,1,24.32,3,0,4,304
16709,40802.46,5,38.35,2,4,5,245
16710,40867.62,10,6.26,4,5,1,451
16711,40883.69,5,75.05,5,4,5,545
16712,40877.58,10,8.24,5,5,1,551
16713,40868.53,21,10.90,4,5,2,452
16714,40668.46,4,12.98,1,3,2,132
16715,40808.76,1,15.88,2,0,3,203
16716,40620.42,3,106.60,1,3,5,135
16717,40877.74,9,14.13,5,5,2,552
16718,40517.54,1,13.77,1,0,2,102
16719,40872.39,8,8.83,4,5,1,451
16720,40860.68,1,6.12,4,0,1,401
16721,40624.67,1,7.90,1,0,1,101
16722,40869.56,16,20.66,4,5,4,454
16723,40795.54,2,13.70,2,2,2,222
16725,40584.70,8,5.15,1,5,1,151
16726,40860.62,5,7.63,4,4,1,441
16727,40522.58,1,5.83,1,0,1,101
16728,40840.61,5,3.99,3,4,1,341
16729,40850.80,26,10.80,3,5,2,352
16730,40834.59,4,8.37,3,3,1,331
16732,40855.41,1,21.56,3,0,4,304
16734,40834.57,3,12.44,3,3,2,332
16735,40808.49,7,18.62,2,4,3,243
16737,40833.54,1,417.60,3,0,5,305
16738,40589.41,1,3.75,1,0,1,101
16739,40714.72,2,19.53,2,2,4,224
16742,40840.50,2,9.67,3,2,2,322
16743,40857.55,8,11.50,4,5,2,452
16744,40875.55,7,5.42,4,4,1,441
16745,40800.50,18,20.10,2,5,4,254
16746,40882.52,19,14.94,5,5,2,552
16747,40861.57,4,18.38,4,3,3,433
16748,40869.43,5,21.97,4,4,4,444
16750,40842.53,5,6.57,3,4,1,341
16751,40856.45,1,70.59,4,0,5,405
16752,40514.51,1,23.06,1,0,4,104
16753,40828.55,1,6.59,3,0,1,301
16754,40514.73,1,1001.20,1,0,5,105
16755,40772.56,5,8.56,2,4,1,241
16756,40672.40,1,18.42,1,0,3,103
16757,40568.50,1,15.26,1,0,2,102
16758,40821.62,1,16.79,3,0,3,303
16759,40879.53,4,17.97,5,3,3,533
16761,40790.47,1,24.36,2,0,4,204
16762,40867.49,3,19.16,4,3,4,434
16763,40701.60,2,24.79,1,2,4,124
16764,40883.49,18,3.84,5,5,1,551
16765,40592.65,1,34.00,1,0,5,105
16766,40613.64,2,33.69,1,2,5,125
16767,40856.40,11,25.23,4,5,4,454
16768,40839.44,5,7.90,3,4,1,341
16769,40626.57,1,9.51,1,0,2,102
16770,40829.51,6,5.20,3,4,1,341
16771,40853.56,5,8.81,3,4,1,341
16773,40829.61,1,6.60,3,0,1,301
16774,40819.53,5,13.37,3,4,2,342
16775,40876.64,11,10.73,5,5,2,552
16776,40826.54,1,5.11,3,0,1,301
16777,40806.57,2,4.64,2,2,1,221
16778,40812.58,2,15.37,2,2,2,222
16779,40884.62,28,30.95,5,5,5,555
16780,40786.67,2,7.09,2,2,1,221
16781,40521.64,2,15.51,1,2,2,122
16782,40876.56,19,11.74,5,5,2,552
16784,40867.51,1,35.87,4,0,5,405
16788,40763.62,2,4.02,2,2,1,221
16789,40878.63,1,16.16,5,0,3,503
16790,40883.50,8,16.00,5,5,3,553
16791,40857.80,8,5.35,4,5,1,451
16792,40604.61,2,9.20,1,2,2,122
16793,40829.63,1,15.24,3,0,2,302
16794,40885.75,12,4.18,5,5,1,551
16795,40521.59,1,6.29,1,0,1,101
16796,40797.58,1,16.98,2,0,3,203
16800,40875.59,1,7.45,5,0,1,501
16801,40723.65,5,9.60,2,4,2,242
16803,40821.60,1,13.85,3,0,2,302
16804,40863.70,3,8.95,4,3,2,432
16805,40713.47,2,4.70,2,2,1,221
16806,40783.64,4,7.92,2,3,1,231
16807,40744.50,3,16.74,2,3,3,233
16808,40787.82,2,12.54,2,2,2,222
16809,40863.66,6,6.08,4,4,1,441
16810,40694.65,2,17.23,1,2,3,123
16811,40882.49,2,19.54,5,2,4,524
16812,40526.52,1,31.96,1,0,5,105
16813,40878.59,10,3.87,5,5,1,551
16814,40872.56,22,20.02,4,5,4,454
16816,40783.59,4,14.90,2,3,2,232
16817,40884.46,13,15.23,5,5,2,552
16818,40876.45,13,17.37,5,5,3,553
16820,40791.50,1,19.14,2,0,4,204
16823,40659.63,1,9.43,1,0,2,102
16824,40871.53,2,17.72,4,2,3,423
16825,40848.49,2,27.69,3,2,5,325
16826,40835.59,1,15.53,3,0,3,303
16828,40793.63,2,16.06,2,2,3,223
16829,40730.45,1,17.93,2,0,3,203
16830,40848.48,1,14.17,3,0,2,302
16832,40702.65,3,16.60,1,3,3,133
16833,40885.61,4,23.54,5,3,4,534
16834,40659.40,1,17.23,1,0,3,103
16835,40758.58,2,18.09,2,2,3,223
16836,40847.42,2,22.90,3,2,4,324
16837,40855.60,12,19.08,4,5,4,454
16838,40689.55,3,22.42,1,3,4,134
16839,40878.38,39,51.97,5,5,5,555
16841,40850.49,7,15.17,3,4,2,342
16842,40822.73,4,19.69,3,3,4,334
16843,40844.38,17,26.87,3,5,4,354
16846,40836.58,1,19.48,3,0,4,304
16847,40843.56,1,16.12,3,0,3,303
16848,40834.36,1,20.10,3,0,4,304
16849,40700.39,1,15.57,1,0,3,103
16850,40553.46,1,17.50,1,0,3,103
16851,40882.56,3,17.12,5,3,3,533
16852,40876.56,2,16.10,5,2,3,523
16855,40863.50,2,17.28,4,2,3,423
16856,40872.37,1,17.70,4,0,3,403
16858,40520.62,2,26.61,1,2,4,124
16859,40780.59,5,7.61,2,4,1,241
16861,40827.38,3,18.96,3,3,4,334
16863,40857.64,4,18.57,4,3,3,433
16866,40746.42,3,18.89,2,3,4,234
16869,40864.50,5,6.16,4,4,1,441
16871,40864.81,7,19.87,4,4,4,444
16872,40809.67,3,97.15,2,3,5,235
16873,40882.50,10,24.59,5,5,4,554
16875,40822.81,9,16.45,3,5,3,353
16877,40874.57,6,5.43,4,4,1,441
16878,40862.37,2,0.00,4,2,1,421
16880,40856.48,7,8.57,4,4,1,441
16881,40820.44,1,432.00,3,0,5,305
16882,40820.45,3,18.08,3,3,3,333
16883,40699.54,2,7.36,1,2,1,121
16884,40849.49,2,16.53,3,2,3,323
16885,40871.57,3,4.65,4,3,1,431
16887,40851.59,1,5.34,3,0,1,301
16889,40692.46,3,11.69,1,3,2,132
16891,40885.47,5,3.99,5,4,1,541
16892,40885.55,7,4.94,5,4,1,541
16893,40520.50,1,3.24,1,0,1,101
16895,40822.51,1,3.18,3,0,1,301
16897,40587.66,3,4.84,1,3,1,131
16898,40860.66,4,2.76,4,3,1,431
16899,40879.50,6,10.25,5,4,2,542
16900,40875.45,5,2.29,4,4,1,441
16902,40770.60,1,38.79,2,0,5,205
16903,40857.65,1,6.49,4,0,1,401
16904,40882.55,16,5.47,5,5,1,551
16905,40881.58,8,15.10,5,5,2,552
16906,40805.49,4,6.28,2,3,1,231
16907,40857.75,5,6.63,4,4,1,441
16909,40822.75,2,21.06,3,2,4,324
16910,40882.54,8,2.76,5,5,1,551
16912,40863.66,12,24.12,4,5,4,454
16913,40596.54,1,14.18,1,0,2,102
16914,40850.64,1,6.13,3,0,1,301
16915,40877.69,6,10.91,5,4,2,542
16916,40863.51,2,4.14,4,2,1,421
16917,40610.50,1,43.50,1,0,5,105
16918,40837.53,7,8.03,3,4,1,341
16919,40730.57,11,7.95,2,5,1,251
16921,40825.68,1,2.83,3,0,1,301
16923,40874.54,26,10.48,4,5,2,452
16924,40865.54,4,8.31,4,3,1,431
16926,40515.57,1,16.45,1,0,3,103
16927,40771.47,3,90.51,2,3,5,235
16928,40806.63,19,13.36,2,5,2,252
16929,40883.36,7,16.82,5,4,3,543
16930,40860.68,3,6.85,4,3,1,431
16931,40881.55,21,5.14,5,5,1,551
16932,40833.59,1,3.06,3,0,1,301
16933,40885.54,5,10.82,5,4,2,542
16934,40832.53,2,15.34,3,2,2,322
16936,40861.46,1,4.68,4,0,1,401
16938,40878.43,5,7.96,5,4,1,541
16940,40834.55,3,10.00,3,3,2,332
16942,40874.53,10,6.73,4,5,1,451
16943,40675.50,3,24.75,1,3,4,134
16945,40865.49,18,17.45,4,5,3,453
16947,40651.40,1,19.36,1,0,4,104
16948,40748.53,3,22.90,2,3,4,234
16949,40883.46,7,21.44,5,4,4,544
16950,40830.38,3,28.06,3,3,5,335
16951,40763.56,4,14.86,2,3,2,232
16952,40777.54,2,10.48,2,2,2,222
16953,40856.66,1,20.80,4,0,4,404
16954,40886.41,9,38.61,5,5,5,555
16955,40702.44,5,20.75,1,4,4,144
16956,40877.60,2,16.24,5,2,3,523
16957,40647.58,2,26.04,1,2,4,124
16959,40799.63,1,16.76,2,0,3,203
16960,40848.48,3,5.02,3,3,1,331
16961,40770.57,1,16.73,2,0,3,203
16963,40699.58,1,15.79,1,0,3,103
16965,40660.51,1,7.74,1,0,1,101
16966,40878.57,10,69.31,5,5,5,555
16967,40697.60,1,15.19,1,0,2,102
16968,40882.63,2,14.18,5,2,2,522
16969,40847.55,3,15.49,3,3,2,332
16971,40884.39,2,8.71,5,2,1,521
16976,40619.69,1,125.76,1,0,5,105
16978,40809.53,1,8.83,2,0,1,201
16979,40883.51,8,20.47,5,5,4,554
16980,40631.69,2,12.78,1,2,2,122
16982,40826.52,1,17.46,3,0,3,303
16983,40874.51,8,13.10,4,5,2,452
16984,40808.76,5,10.55,2,4,2,242
16985,40869.56,11,45.14,4,5,5,455
16986,40857.50,2,624.40,4,2,5,425
16987,40883.73,7,12.63,5,4,2,542
16988,40881.67,1,18.02,5,0,3,503
16989,40879.69,6,94.44,5,4,5,545
16990,40668.35,1,179.00,1,0,5,105
16992,40876.49,6,16.86,5,4,3,543
16995,40514.71,1,-1.25,1,0,1,101
16996,40856.70,9,34.82,4,5,5,455
16997,40598.73,3,58.50,1,3,5,135
16998,40737.41,6,47.84,2,4,5,245
16999,40863.58,2,21.08,4,2,4,424
17001,40886.40,11,23.61,5,5,4,554
17002,40813.70,4,29.76,2,3,5,235
17004,40840.60,2,32.11,3,2,5,325
17006,40882.51,4,17.77,5,3,3,533
17007,40836.45,7,16.56,3,4,3,343
17010,40870.46,2,15.46,4,2,2,422
17011,40856.56,1,18.06,4,0,3,403
17014,40878.59,4,7.71,5,3,1,531
17015,40858.45,3,8.59,4,3,1,431
17017,40884.40,27,32.37,5,5,5,555
17018,40846.49,2,57.51,3,2,5,325
17019,40875.55,4,5.51,4,3,1,431
17022,40855.71,1,10.14,4,0,2,402
17024,40841.57,3,31.95,3,3,5,335
17025,40826.38,3,39.75,3,3,5,335
17026,40701.60,2,38.71,1,2,5,125
17027,40808.52,7,5.55,2,4,1,241
17029,40776.46,2,358.00,2,2,5,225
17030,40823.37,1,13.35,3,0,2,302
17031,40875.43,2,17.29,4,2,3,423
17033,40800.61,3,36.79,2,3,5,235
17034,40870.63,4,22.96,4,3,4,434
17035,40641.47,3,12.14,1,3,2,132
17037,40808.72,2,16.28,2,2,3,223
17038,40856.58,1,5.11,4,0,1,401
17040,40749.43,1,29.98,2,0,5,205
17041,40860.47,4,15.08,4,3,2,432
17042,40884.52,5,10.69,5,4,2,542
17043,40854.65,4,17.01,3,3,3,333
17044,40878.37,3,89.74,5,3,5,535
17045,40773.71,3,15.43,2,3,2,232
17046,40729.60,1,29.18,2,0,5,205
17047,40801.56,3,16.94,2,3,3,233
17048,40771.62,6,18.01,2,4,3,243
17049,40884.45,11,17.38,5,5,3,553
17050,40790.58,6,10.33,2,4,2,242
17051,40692.59,1,5.74,1,0,1,101
17052,40858.62,1,4.81,4,0,1,401
17053,40758.45,2,35.46,2,2,5,225
17054,40858.54,6,16.12,4,4,3,443
17058,40805.43,3,19.03,2,3,4,234
17059,40857.52,5,5.99,4,4,1,441
17060,40620.56,1,46.85,1,0,5,105
17061,40813.48,12,50.65,2,5,5,255
17062,40573.46,5,7.56,1,4,1,141
17063,40878.37,11,17.86,5,5,3,553
17064,40828.43,3,14.02,3,3,2,332
17065,40743.61,1,-112.35,2,0,1,201
17068,40874.55,22,15.26,4,5,2,452
17069,40858.72,13,17.24,4,5,3,453
17070,40772.71,1,4.91,2,0,1,201
17071,40878.38,14,16.12,5,5,3,553
17073,40869.49,4,8.31,4,3,1,431
17075,40869.50,5,10.17,4,4,2,442
17076,40850.75,3,33.64,3,3,5,335
17078,40850.80,2,15.10,3,2,2,322
17079,40808.65,1,59.40,2,0,5,205
17080,40864.54,3,31.72,4,3,5,435
17081,40861.54,2,4.59,4,2,1,421
17082,40853.64,2,24.74,3,2,4,324
17083,40777.65,3,27.03,2,3,4,234
17084,40851.62,2,18.44,3,2,3,323
17085,40763.59,6,8.25,2,4,1,241
17086,40879.58,6,21.36,5,4,4,544
17088,40858.60,4,17.31,4,3,3,433
17090,40882.57,8,31.90,5,5,5,555
17091,40884.45,9,19.21,5,5,4,554
17092,40836.83,4,14.31,3,3,2,332
17094,40568.73,2,18.01,1,2,3,123
17095,40864.69,6,14.13,4,4,2,442
17096,40877.63,7,19.09,5,4,4,544
17097,40884.71,9,4.41,5,5,1,551
17100,40868.69,1,14.95,4,0,2,402
17101,40876.58,4,38.61,5,3,5,535
17102,40625.42,1,25.50,1,0,4,104
17105,40727.66,2,7.40,2,2,1,221
17107,40854.36,7,25.93,3,4,4,344
17109,40857.71,8,7.17,4,5,1,451
17110,40721.54,1,13.61,2,0,2,202
17111,40839.67,1,7.99,3,0,1,301
17114,40881.51,10,5.65,5,5,1,551
17115,40878.60,5,18.77,5,4,3,543
17117,40598.58,1,12.91,1,0,2,102
17118,40569.51,1,15.70,1,0,3,103
17119,40883.61,3,15.62,5,3,3,533
17120,40653.64,1,17.08,1,0,3,103
17122,40767.61,1,19.76,2,0,4,204
17123,40725.45,1,38.37,2,0,5,205
17124,40701.58,1,9.49,1,0,2,102
17125,40836.61,1,6.59,3,0,1,301
17126,40734.58,7,3.91,2,4,1,241
17128,40552.50,1,11.22,1,0,2,102
17131,40881.54,5,18.38,5,4,3,543
17133,40871.52,7,181.19,4,4,5,445
17134,40780.41,2,17.97,2,2,3,223
17135,40870.70,7,21.92,4,4,4,444
17138,40611.50,1,15.85,1,0,3,103
17139,40871.43,15,21.74,4,5,4,454
17140,40639.56,1,25.23,1,0,4,104
17142,40647.77,1,38.60,1,0,5,105
17144,40885.75,2,20.51,5,2,4,524
17146,40781.53,3,21.42,2,3,4,234
17147,40864.52,6,19.76,4,4,4,444
17148,40835.42,1,13.88,3,0,2,302
17152,40692.51,4,120.68,1,3,5,135
17153,40862.57,1,15.27,4,0,2,402
17154,40811.57,1,14.32,2,0,2,202
17155,40869.53,2,12.59,4,2,2,422
17157,40879.38,3,20.44,5,3,4,534
17158,40854.64,3,18.91,3,3,4,334
17159,40865.45,4,15.05,4,3,2,432
17160,40855.59,6,15.36,4,4,2,442
17162,40858.48,10,16.25,4,5,3,453
17163,40865.37,2,58.62,4,2,5,425
17164,40854.38,8,17.01,3,5,3,353
17165,40602.69,1,15.87,1,0,3,103
17166,40848.41,3,13.54,3,3,2,332
17169,40836.80,4,13.61,3,3,2,332
17171,40597.69,1,14.06,1,0,2,102
17172,40812.50,2,19.58,2,2,4,224
17173,40881.61,9,43.17,5,5,5,555
17174,40669.49,1,14.98,1,0,2,102
17175,40842.65,5,22.36,3,4,4,344
17176,40685.53,1,20.41,1,0,4,104
17179,40708.70,3,8.90,2,3,1,231
17180,40830.66,6,6.00,3,4,1,341
17181,40829.62,2,10.43,3,2,2,322
17183,40879.42,8,43.25,5,5,5,555
17186,40840.43,2,72.00,3,2,5,325
17187,40660.53,1,20.40,1,0,4,104
17188,40875.58,9,25.57,5,5,4,554
17189,40780.82,2,6.40,2,2,1,221
17190,40828.48,3,23.41,3,3,4,334
17191,40858.71,7,8.84,4,4,1,441
17193,40851.53,9,47.84,3,5,5,355
17194,40613.50,2,9.06,1,2,2,122
17197,40857.44,1,34.93,4,0,5,405
17198,40863.44,3,7.21,4,3,1,431
17201,40833.50,1,8.57,3,0,1,301
17203,40851.52,6,23.90,3,4,4,344
17204,40717.58,9,21.01,2,5,4,254
17205,40833.53,1,29.54,3,0,5,305
17206,40833.56,1,29.18,3,0,5,305
17211,40860.50,9,10.92,4,5,2,452
17212,40633.82,1,56.71,1,0,5,105
17213,40846.62,11,16.71,3,5,3,353
17214,40826.55,7,10.46,3,4,2,342
17217,40652.72,1,12.61,1,0,2,102
17218,40882.58,10,7.20,5,5,1,551
17219,40855.48,1,4.57,3,0,1,301
17220,40862.57,14,6.80,4,5,1,451
17221,40879.57,2,5.39,5,2,1,521
17222,40821.58,1,12.65,3,0,2,302
17223,40576.66,2,8.69,1,2,1,121
17226,40578.49,1,18.74,1,0,3,103
17227,40868.45,6,19.99,4,4,4,444
17228,40871.43,8,9.19,4,5,2,452
17229,40790.58,2,6.78,2,2,1,221
17230,40622.68,11,47.49,1,5,5,155
17231,40874.64,14,5.73,4,5,1,451
17232,40884.51,2,11.94,5,2,2,522
17233,40851.59,1,7.64,3,0,1,301
17234,40704.47,1,10.71,1,0,2,102
17235,40861.66,2,18.97,4,2,4,424
17236,40874.50,6,8.73,4,4,1,441
17237,40875.63,2,16.56,5,2,3,523
17238,40884.48,17,6.70,5,5,1,551
17239,40574.40,2,23.75,1,2,4,124
17242,40778.62,2,28.38,2,2,5,225
17243,40885.56,30,21.49,5,5,4,554
17244,40833.64,1,30.80,3,0,5,305
17245,40682.45,1,19.05,1,0,4,104
17247,40871.64,1,5.19,4,0,1,401
17248,40766.57,1,4.62,2,0,1,201
17250,40883.51,2,6.82,5,2,1,521
17251,40524.46,1,7.29,1,0,1,101
17252,40770.41,2,4.06,2,2,1,221
17253,40868.54,1,9.90,4,0,2,402
17254,40882.53,2,2.44,5,2,1,521
17255,40846.51,2,3.94,3,2,1,321
17256,40779.56,2,15.00,2,2,2,222
17259,40738.63,2,5.01,2,2,1,221
17262,40834.54,5,104.45,3,4,5,345
17263,40678.61,1,2.76,1,0,1,101
17265,40748.45,2,4.51,2,2,1,221
17266,40884.59,3,4.06,5,3,1,531
17267,40759.72,2,8.57,2,2,1,221
17268,40779.42,4,127.27,2,3,5,235
17272,40844.69,5,18.49,3,4,3,343
17274,40851.55,1,4.31,3,0,1,301
17277,40659.53,2,15.44,1,2,2,122
17278,40645.55,1,16.40,1,0,3,103
17279,40829.50,1,20.87,3,0,4,304
17282,40756.60,3,18.94,2,3,4,234
17284,40826.61,7,5.59,3,4,1,341
17286,40865.53,1,3.44,4,0,1,401
17287,40860.56,7,8.60,4,4,1,441
17288,40877.67,7,10.06,5,4,2,542
17289,40855.50,4,8.79,3,3,1,331
17290,40883.53,2,5.42,5,2,1,521
17291,40578.54,1,550.80,1,0,5,105
17293,40878.61,9,14.05,5,5,2,552
17295,40858.45,3,8.04,4,3,1,431
17297,40869.61,1,2.59,4,0,1,401
17298,40785.70,2,16.61,2,2,3,223
17299,40875.50,4,11.74,4,3,2,432
17301,40865.57,1,2.77,4,0,1,401
17302,40872.40,6,13.83,4,4,2,442
17303,40525.56,1,4.72,1,0,1,101
17306,40876.51,20,124.65,5,5,5,555
17307,40521.64,1,-152.64,1,0,1,101
17309,40791.64,1,6.90,2,0,1,201
17311,40808.59,2,25.18,2,2,4,224
17312,40748.49,3,46.02,2,3,5,235
17313,40869.39,2,81.72,4,2,5,425
17314,40862.40,11,18.49,4,5,3,453
17315,40886.50,43,12.77,5,5,2,552
17317,40840.73,5,229.46,3,4,5,345
17320,40786.56,3,16.45,2,3,3,233
17321,40878.57,2,6.55,5,2,1,521
17323,40871.73,9,4.49,4,5,1,451
17324,40869.44,4,20.13,4,3,4,434
17325,40606.55,1,16.13,1,0,3,103
17329,40872.60,2,15.85,4,2,3,423
17330,40864.37,2,60.65,4,2,5,425
17331,40763.50,1,175.20,2,0,5,205
17333,40801.42,1,17.65,2,0,3,203
17334,40585.69,3,25.55,1,3,4,134
17337,40735.62,7,3.61,2,4,1,241
17338,40869.60,10,8.91,4,5,1,451
17339,40792.56,2,27.04,2,2,4,224
17340,40877.72,14,28.00,5,5,5,555
17341,40730.52,3,4.35,2,3,1,231
17343,40531.63,1,11.39,1,0,2,102
17344,40840.54,1,5.08,3,0,1,301
17345,40871.63,5,6.26,4,4,1,441
17346,40883.51,16,5.26,5,5,1,551
17347,40800.55,1,228.96,2,0,5,205
17348,40872.48,5,5.43,4,4,1,441
17349,40707.60,1,12.28,1,0,2,102
17350,40878.66,5,17.63,5,4,3,543
17351,40850.78,3,21.75,3,3,4,334
17353,40757.72,2,217.50,2,2,5,225
17354,40836.44,1,87.07,3,0,5,305
17356,40575.46,1,9.38,1,0,2,102
17357,40862.69,2,8.74,4,2,1,421
17358,40583.71,2,6.22,1,2,1,121
17359,40875.61,1,8.52,5,0,1,501
17360,40869.55,3,4.55,4,3,1,431
17361,40837.65,3,16.83,3,3,3,333
17362,40647.61,2,8.92,1,2,2,122
17364,40886.38,12,10.83,5,5,2,552
17365,40874.51,8,10.25,4,5,2,452
17367,40648.60,1,5.08,1,0,1,101
17368,40863.64,9,10.61,4,5,2,452
17370,40814.43,4,13.52,2,3,2,232
17371,40869.56,3,4.87,4,3,1,431
17372,40846.48,8,5.33,3,5,1,351
17373,40846.64,4,11.35,3,3,2,332
17374,40668.38,2,17.71,1,2,3,123
17375,40696.73,4,5.25,1,3,1,131
17376,40816.53,2,8.47,3,2,1,321
17377,40863.47,21,9.87,4,5,2,452
17379,40875.58,1,5.00,5,0,1,501
17381,40878.50,30,184.29,5,5,5,555
17382,40821.55,1,32.70,3,0,5,305
17383,40882.73,1,3.95,5,0,1,501
17384,40867.66,2,22.43,4,2,4,424
17385,40872.46,1,5.69,4,0,1,401
17386,40879.48,6,95.94,5,4,5,545
17387,40867.46,2,9.83,4,2,2,422
17388,40809.44,4,83.97,2,3,5,235
17389,40886.40,43,139.73,5,5,5,555
17391,40723.42,2,169.60,2,2,5,225
17392,40580.53,2,7.45,1,2,1,121
17394,40667.56,1,50.97,1,0,5,105
17396,40847.59,6,271.51,3,4,5,345
17397,40864.59,2,7.66,4,2,1,421
17398,40772.41,3,17.19,2,3,3,233
17400,40760.65,5,10.18,2,4,2,242
17402,40882.43,13,44.16,5,5,5,555
17403,40850.64,1,8.25,3,0,1,301
17404,40882.68,17,161.15,5,5,5,555
17405,40885.72,5,10.29,5,4,2,542
17406,40556.54,5,16.78,1,4,3,143
17408,40723.54,1,16.33,2,0,3,203
17409,40702.44,2,59.37,1,2,5,125
17410,40870.66,5,18.98,4,4,4,444
17411,40874.60,4,19.00,4,3,4,434
17412,40884.48,7,19.06,5,4,4,544
17414,40843.51,2,129.67,3,2,5,325
17415,40807.53,1,36.27,2,0,5,205
17416,40857.53,9,25.49,4,5,4,454
17418,40844.54,2,15.45,3,2,2,322
17419,40875.57,14,20.20,5,5,4,554
17420,40836.62,3,19.96,3,3,4,334
17422,40870.56,10,13.87,4,5,2,452
17423,40841.70,4,23.70,3,3,4,334
17425,40867.65,2,17.66,4,2,3,423
17426,40882.68,7,18.59,5,4,3,543
17427,40815.48,1,50.40,2,0,5,205
17428,40886.41,32,49.79,5,5,5,555
17429,40766.43,4,12.19,2,3,2,232
17430,40854.39,2,18.98,3,2,4,324
17431,40573.61,1,9.38,1,0,2,102
17432,40868.73,2,7.62,4,2,1,421
17433,40798.60,1,5.61,2,0,1,201
17434,40884.55,9,17.14,5,5,3,553
17436,40885.52,2,24.03,5,2,4,524
17438,40639.72,2,19.91,1,2,4,124
17440,40739.44,5,22.14,2,4,4,244
17442,40857.62,10,16.02,4,5,3,453
17443,40667.45,1,534.24,1,0,5,105
17444,40739.50,3,21.78,2,3,4,234
17446,40710.45,2,13.43,2,2,2,222
17447,40846.60,2,15.04,3,2,2,322
17448,40742.52,1,-4287.63,2,0,0,200
17449,40884.71,8,8.98,5,5,2,552
17450,40878.56,55,541.02,5,5,5,555
17451,40885.63,8,15.41,5,5,2,552
17453,40869.40,2,25.62,4,2,4,424
17454,40694.58,4,8.48,1,3,1,131
17455,40683.52,1,16.46,1,0,3,103
17456,40521.64,1,14.70,1,0,2,102
17457,40760.53,5,91.46,2,4,5,245
17458,40871.54,1,5.86,4,0,1,401
17459,40843.56,2,5.92,3,2,1,321
17460,40808.46,8,12.23,2,5,2,252
17461,40864.43,3,6.94,4,3,1,431
17462,40835.57,3,23.68,3,3,4,334
17463,40870.57,6,8.78,4,4,1,441
17464,40728.55,1,32.22,2,0,5,205
17466,40876.55,2,18.62,5,2,3,523
17468,40876.65,2,27.40,5,2,5,525
17469,40870.55,6,20.48,4,4,4,444
17470,40842.53,5,14.42,3,4,2,342
17472,40695.62,3,4.01,1,3,1,131
17475,40807.62,1,13.88,2,0,2,202
17480,40813.43,2,16.34,2,2,3,223
17481,40883.52,5,15.05,5,4,2,542
17483,40821.55,3,19.72,3,3,4,334
17486,40625.58,1,16.54,1,0,3,103
17489,40828.37,2,12.99,3,2,2,322
17490,40886.38,11,22.41,5,5,4,554
17491,40885.68,11,31.90,5,5,5,555
17492,40638.64,1,31.21,1,0,5,105
17495,40879.51,2,18.43,5,2,3,523
17496,40528.36,1,27.11,1,0,5,105
17498,40811.52,1,16.01,2,0,3,203
17499,40597.38,1,15.57,1,0,3,103
17500,40869.60,3,227.60,4,3,5,435
17501,40666.41,2,16.03,1,2,3,123
17502,40877.55,4,24.61,5,3,4,534
