CustomerID,Num_Orders,First_Purchase,Last_Purchase,Days_From_Last,Churn_Critical_Window,Churn_Risk_Group
14277,4,20:00.0,01:00.0,212,63,At Risk - Repeat Customer
14280,1,37:00.0,37:00.0,196,63,At Risk - First_Customer
14282,15,21:00.0,04:00.0,367,63,At Risk - Repeat Customer
14284,3,04:00.0,11:00.0,86,63,At Risk - Repeat Customer
14285,4,36:00.0,50:00.0,176,63,At Risk - Repeat Customer
14286,5,16:00.0,34:00.0,242,63,At Risk - Repeat Customer
14287,4,41:00.0,25:00.0,198,63,At Risk - Repeat Customer
14288,2,22:00.0,17:00.0,213,63,At Risk - Repeat Customer
14289,6,33:00.0,44:00.0,289,63,At Risk - Repeat Customer
14290,6,24:00.0,02:00.0,361,63,At Risk - Repeat Customer
14291,11,20:00.0,26:00.0,275,63,At Risk - Repeat Customer
14292,14,20:00.0,50:00.0,326,63,At Risk - Repeat Customer
14293,4,18:00.0,17:00.0,368,63,At Risk - Repeat Customer
14295,2,53:00.0,50:00.0,332,63,At Risk - Repeat Customer
14297,5,31:00.0,06:00.0,274,63,At Risk - Repeat Customer
14298,45,59:00.0,04:00.0,360,63,At Risk - Repeat Customer
14299,18,33:00.0,05:00.0,366,63,At Risk - Repeat Customer
14300,1,57:00.0,57:00.0,18,63,Grace Period
14301,2,33:00.0,04:00.0,117,63,At Risk - Repeat Customer
14304,2,48:00.0,50:00.0,301,63,At Risk - Repeat Customer
14305,5,14:00.0,29:00.0,135,63,At Risk - Repeat Customer
14306,3,31:00.0,23:00.0,85,63,At Risk - Repeat Customer
14307,6,41:00.0,38:00.0,373,63,At Risk - Repeat Customer
14309,10,05:00.0,33:00.0,358,63,At Risk - Repeat Customer
14311,2,14:00.0,49:00.0,242,63,At Risk - Repeat Customer
14312,6,35:00.0,46:00.0,337,63,At Risk - Repeat Customer
14314,1,39:00.0,39:00.0,106,63,At Risk - First_Customer
14315,7,59:00.0,35:00.0,266,63,At Risk - Repeat Customer
14317,1,44:00.0,44:00.0,64,63,At Risk - First_Customer
14320,3,12:00.0,24:00.0,332,63,At Risk - Repeat Customer
14321,5,35:00.0,47:00.0,333,63,At Risk - Repeat Customer
14323,4,44:00.0,37:00.0,238,63,At Risk - Repeat Customer
14326,2,04:00.0,08:00.0,242,63,At Risk - Repeat Customer
14327,1,58:00.0,58:00.0,163,63,At Risk - First_Customer
14329,14,42:00.0,27:00.0,329,63,At Risk - Repeat Customer
14331,2,14:00.0,17:00.0,135,63,At Risk - Repeat Customer
14332,3,33:00.0,54:00.0,147,63,At Risk - Repeat Customer
14333,2,38:00.0,25:00.0,67,63,At Risk - Repeat Customer
14334,9,37:00.0,01:00.0,358,63,At Risk - Repeat Customer
14335,2,07:00.0,41:00.0,96,63,At Risk - Repeat Customer
14336,4,48:00.0,40:00.0,276,63,At Risk - Repeat Customer
14338,4,30:00.0,00:00.0,196,63,At Risk - Repeat Customer
14339,4,06:00.0,31:00.0,242,63,At Risk - Repeat Customer
14340,1,44:00.0,44:00.0,218,63,At Risk - First_Customer
14341,8,55:00.0,48:00.0,318,63,At Risk - Repeat Customer
14342,6,50:00.0,21:00.0,210,63,At Risk - Repeat Customer
14344,8,58:00.0,51:00.0,368,63,At Risk - Repeat Customer
14345,1,51:00.0,51:00.0,38,63,Grace Period
14346,2,52:00.0,47:00.0,297,63,At Risk - Repeat Customer
14348,1,23:00.0,23:00.0,260,63,At Risk - First_Customer
14349,1,39:00.0,39:00.0,10,63,Grace Period
14350,2,14:00.0,27:00.0,274,63,At Risk - Repeat Customer
14351,1,56:00.0,56:00.0,164,63,At Risk - First_Customer
14352,4,58:00.0,41:00.0,273,63,At Risk - Repeat Customer
14353,1,06:00.0,06:00.0,215,63,At Risk - First_Customer
14354,2,36:00.0,32:00.0,30,63,Healthy
14355,1,16:00.0,16:00.0,365,63,At Risk - First_Customer
14356,4,43:00.0,16:00.0,81,63,At Risk - Repeat Customer
14357,1,23:00.0,23:00.0,43,63,Grace Period
14359,6,03:00.0,17:00.0,87,63,At Risk - Repeat Customer
14360,4,58:00.0,12:00.0,94,63,At Risk - Repeat Customer
14362,1,08:00.0,08:00.0,22,63,Grace Period
14364,8,56:00.0,01:00.0,211,63,At Risk - Repeat Customer
14367,19,12:00.0,19:00.0,276,63,At Risk - Repeat Customer
14368,1,52:00.0,52:00.0,319,63,At Risk - First_Customer
14371,1,35:00.0,35:00.0,295,63,At Risk - First_Customer
14373,1,40:00.0,40:00.0,358,63,At Risk - First_Customer
14375,1,44:00.0,44:00.0,185,63,At Risk - First_Customer
14377,2,38:00.0,32:00.0,262,63,At Risk - Repeat Customer
14379,2,03:00.0,43:00.0,295,63,At Risk - Repeat Customer
14381,1,10:00.0,10:00.0,52,63,Grace Period
14382,1,18:00.0,18:00.0,26,63,Grace Period
14383,3,18:00.0,53:00.0,163,63,At Risk - Repeat Customer
14385,3,55:00.0,36:00.0,23,63,Healthy
14386,1,45:00.0,45:00.0,296,63,At Risk - First_Customer
14387,3,13:00.0,29:00.0,109,63,At Risk - Repeat Customer
14388,10,02:00.0,13:00.0,372,63,At Risk - Repeat Customer
14389,5,45:00.0,19:00.0,318,63,At Risk - Repeat Customer
14390,13,56:00.0,49:00.0,372,63,At Risk - Repeat Customer
14393,1,16:00.0,16:00.0,218,63,At Risk - First_Customer
14395,12,15:00.0,34:00.0,372,63,At Risk - Repeat Customer
14396,2,19:00.0,09:00.0,371,63,At Risk - Repeat Customer
14397,23,25:00.0,57:00.0,213,63,At Risk - Repeat Customer
14400,2,50:00.0,05:00.0,149,63,At Risk - Repeat Customer
14401,14,07:00.0,30:00.0,359,63,At Risk - Repeat Customer
14403,5,23:00.0,57:00.0,247,63,At Risk - Repeat Customer
14404,7,00:00.0,30:00.0,369,63,At Risk - Repeat Customer
14406,1,54:00.0,54:00.0,119,63,At Risk - First_Customer
14407,9,59:00.0,02:00.0,276,63,At Risk - Repeat Customer
14408,7,41:00.0,41:00.0,264,63,At Risk - Repeat Customer
14409,7,03:00.0,18:00.0,368,63,At Risk - Repeat Customer
14410,15,36:00.0,16:00.0,305,63,At Risk - Repeat Customer
14411,1,56:00.0,56:00.0,310,63,At Risk - First_Customer
14412,3,48:00.0,14:00.0,72,63,At Risk - Repeat Customer
14413,1,37:00.0,37:00.0,362,63,At Risk - First_Customer
14414,8,11:00.0,09:00.0,358,63,At Risk - Repeat Customer
14415,18,06:00.0,38:00.0,360,63,At Risk - Repeat Customer
14416,2,10:00.0,22:00.0,42,63,Healthy
14418,3,18:00.0,39:00.0,108,63,At Risk - Repeat Customer
14419,6,56:00.0,22:00.0,364,63,At Risk - Repeat Customer
14420,2,07:00.0,57:00.0,99,63,At Risk - Repeat Customer
14421,2,49:00.0,24:00.0,211,63,At Risk - Repeat Customer
14422,6,26:00.0,26:00.0,267,63,At Risk - Repeat Customer
14423,1,12:00.0,12:00.0,218,63,At Risk - First_Customer
14424,1,48:00.0,48:00.0,17,63,Grace Period
14426,16,06:00.0,47:00.0,359,63,At Risk - Repeat Customer
14427,2,10:00.0,23:00.0,63,63,Approaching At-Risk - Repeat Customer
14428,7,39:00.0,17:00.0,325,63,At Risk - Repeat Customer
14431,2,40:00.0,56:00.0,302,63,At Risk - Repeat Customer
14432,6,09:00.0,04:00.0,89,63,At Risk - Repeat Customer
14434,6,31:00.0,56:00.0,72,63,At Risk - Repeat Customer
14436,1,13:00.0,13:00.0,98,63,At Risk - First_Customer
14437,2,27:00.0,56:00.0,365,63,At Risk - Repeat Customer
14438,1,56:00.0,56:00.0,306,63,At Risk - First_Customer
14439,1,39:00.0,39:00.0,319,63,At Risk - First_Customer
14440,5,49:00.0,42:00.0,365,63,At Risk - Repeat Customer
14441,10,57:00.0,07:00.0,365,63,At Risk - Repeat Customer
14442,5,33:00.0,53:00.0,316,63,At Risk - Repeat Customer
14443,7,05:00.0,10:00.0,372,63,At Risk - Repeat Customer
14446,4,10:00.0,34:00.0,246,63,At Risk - Repeat Customer
14447,5,49:00.0,28:00.0,280,63,At Risk - Repeat Customer
14448,2,26:00.0,50:00.0,364,63,At Risk - Repeat Customer
14449,4,09:00.0,06:00.0,372,63,At Risk - Repeat Customer
14450,3,53:00.0,46:00.0,320,63,At Risk - Repeat Customer
14451,2,35:00.0,38:00.0,194,63,At Risk - Repeat Customer
14452,2,32:00.0,06:00.0,93,63,At Risk - Repeat Customer
14453,1,15:00.0,15:00.0,190,63,At Risk - First_Customer
14456,14,06:00.0,59:00.0,142,63,At Risk - Repeat Customer
14457,1,39:00.0,39:00.0,310,63,At Risk - First_Customer
14459,1,35:00.0,35:00.0,155,63,At Risk - First_Customer
14460,4,54:00.0,19:00.0,310,63,At Risk - Repeat Customer
14461,3,15:00.0,11:00.0,261,63,At Risk - Repeat Customer
14462,14,45:00.0,22:00.0,339,63,At Risk - Repeat Customer
14463,3,42:00.0,20:00.0,205,63,At Risk - Repeat Customer
14465,3,13:00.0,38:00.0,302,63,At Risk - Repeat Customer
14466,7,36:00.0,07:00.0,372,63,At Risk - Repeat Customer
14467,4,35:00.0,48:00.0,312,63,At Risk - Repeat Customer
14470,2,56:00.0,31:00.0,287,63,At Risk - Repeat Customer
14472,8,03:00.0,01:00.0,355,63,At Risk - Repeat Customer
14473,2,56:00.0,10:00.0,282,63,At Risk - Repeat Customer
14474,2,26:00.0,57:00.0,46,63,Healthy
14475,6,12:00.0,46:00.0,304,63,At Risk - Repeat Customer
14476,1,39:00.0,39:00.0,257,63,At Risk - First_Customer
14477,5,44:00.0,11:00.0,297,63,At Risk - Repeat Customer
14479,2,59:00.0,07:00.0,365,63,At Risk - Repeat Customer
14480,1,35:00.0,35:00.0,11,63,Grace Period
14481,2,53:00.0,38:00.0,287,63,At Risk - Repeat Customer
14482,6,41:00.0,14:00.0,239,63,At Risk - Repeat Customer
14483,2,26:00.0,45:00.0,281,63,At Risk - Repeat Customer
14484,1,11:00.0,11:00.0,50,63,Grace Period
14485,1,25:00.0,25:00.0,38,63,Grace Period
14487,7,55:00.0,17:00.0,368,63,At Risk - Repeat Customer
14488,2,30:00.0,39:00.0,67,63,At Risk - Repeat Customer
14489,1,51:00.0,51:00.0,207,63,At Risk - First_Customer
14491,2,10:00.0,22:00.0,372,63,At Risk - Repeat Customer
14493,7,59:00.0,14:00.0,155,63,At Risk - Repeat Customer
14494,1,21:00.0,21:00.0,25,63,Grace Period
14495,2,13:00.0,28:00.0,121,63,At Risk - Repeat Customer
14496,2,35:00.0,01:00.0,373,63,At Risk - Repeat Customer
14497,2,01:00.0,20:00.0,309,63,At Risk - Repeat Customer
14498,5,29:00.0,09:00.0,361,63,At Risk - Repeat Customer
14499,3,55:00.0,01:00.0,278,63,At Risk - Repeat Customer
14500,3,08:00.0,45:00.0,189,63,At Risk - Repeat Customer
14501,3,43:00.0,15:00.0,319,63,At Risk - Repeat Customer
14502,14,52:00.0,50:00.0,313,63,At Risk - Repeat Customer
14503,6,00:00.0,30:00.0,178,63,At Risk - Repeat Customer
14504,4,38:00.0,00:00.0,278,63,At Risk - Repeat Customer
14505,11,14:00.0,45:00.0,362,63,At Risk - Repeat Customer
14506,5,25:00.0,02:00.0,369,63,At Risk - Repeat Customer
14507,7,23:00.0,21:00.0,276,63,At Risk - Repeat Customer
14508,2,29:00.0,48:00.0,89,63,At Risk - Repeat Customer
14511,6,13:00.0,05:00.0,133,63,At Risk - Repeat Customer
14512,2,05:00.0,39:00.0,232,63,At Risk - Repeat Customer
14513,4,36:00.0,25:00.0,288,63,At Risk - Repeat Customer
14514,4,22:00.0,05:00.0,331,63,At Risk - Repeat Customer
14515,6,13:00.0,37:00.0,218,63,At Risk - Repeat Customer
14517,2,42:00.0,20:00.0,141,63,At Risk - Repeat Customer
14518,1,43:00.0,43:00.0,64,63,At Risk - First_Customer
14520,2,15:00.0,46:00.0,290,63,At Risk - Repeat Customer
14522,4,01:00.0,24:00.0,198,63,At Risk - Repeat Customer
14523,1,13:00.0,13:00.0,108,63,At Risk - First_Customer
14524,9,01:00.0,29:00.0,360,63,At Risk - Repeat Customer
14525,13,40:00.0,53:00.0,361,63,At Risk - Repeat Customer
14527,85,41:00.0,19:00.0,373,63,At Risk - Repeat Customer
14528,1,09:00.0,09:00.0,37,63,Grace Period
14529,3,10:00.0,27:00.0,110,63,At Risk - Repeat Customer
14530,6,47:00.0,38:00.0,296,63,At Risk - Repeat Customer
14532,4,48:00.0,05:00.0,352,63,At Risk - Repeat Customer
14533,9,07:00.0,05:00.0,352,63,At Risk - Repeat Customer
14534,25,47:00.0,19:00.0,318,63,At Risk - Repeat Customer
14535,4,50:00.0,24:00.0,248,63,At Risk - Repeat Customer
14536,1,21:00.0,21:00.0,259,63,At Risk - First_Customer
14537,1,54:00.0,54:00.0,57,63,Grace Period
14538,2,57:00.0,31:00.0,256,63,At Risk - Repeat Customer
14539,2,03:00.0,50:00.0,44,63,Healthy
14540,3,02:00.0,15:00.0,309,63,At Risk - Repeat Customer
14541,8,16:00.0,08:00.0,319,63,At Risk - Repeat Customer
14542,1,19:00.0,19:00.0,185,63,At Risk - First_Customer
14543,21,51:00.0,32:00.0,364,63,At Risk - Repeat Customer
14544,2,50:00.0,06:00.0,361,63,At Risk - Repeat Customer
14546,9,45:00.0,33:00.0,248,63,At Risk - Repeat Customer
14547,9,35:00.0,06:00.0,54,63,Approaching At-Risk - Repeat Customer
14548,2,38:00.0,19:00.0,317,63,At Risk - Repeat Customer
14549,1,47:00.0,47:00.0,311,63,At Risk - First_Customer
14550,2,14:00.0,12:00.0,44,63,Healthy
14551,2,21:00.0,36:00.0,204,63,At Risk - Repeat Customer
14552,1,49:00.0,49:00.0,151,63,At Risk - First_Customer
14553,5,40:00.0,20:00.0,339,63,At Risk - Repeat Customer
14554,4,04:00.0,44:00.0,52,63,Approaching At-Risk - Repeat Customer
14555,2,19:00.0,24:00.0,302,63,At Risk - Repeat Customer
14557,2,48:00.0,36:00.0,85,63,At Risk - Repeat Customer
14560,24,22:00.0,22:00.0,357,63,At Risk - Repeat Customer
14561,3,26:00.0,39:00.0,184,63,At Risk - Repeat Customer
14562,22,45:00.0,05:00.0,304,63,At Risk - Repeat Customer
14565,6,25:00.0,37:00.0,361,63,At Risk - Repeat Customer
14566,1,05:00.0,05:00.0,110,63,At Risk - First_Customer
14567,3,48:00.0,57:00.0,130,63,At Risk - Repeat Customer
14569,1,58:00.0,58:00.0,1,63,Grace Period
14570,2,39:00.0,58:00.0,280,63,At Risk - Repeat Customer
14572,10,21:00.0,40:00.0,324,63,At Risk - Repeat Customer
14573,12,59:00.0,15:00.0,372,63,At Risk - Repeat Customer
14576,1,51:00.0,51:00.0,372,63,At Risk - First_Customer
14577,4,26:00.0,47:00.0,362,63,At Risk - Repeat Customer
14578,1,18:00.0,18:00.0,3,63,Grace Period
14581,1,39:00.0,39:00.0,16,63,Grace Period
14582,1,56:00.0,56:00.0,40,63,Grace Period
14583,5,28:00.0,32:00.0,205,63,At Risk - Repeat Customer
14584,5,31:00.0,33:00.0,198,63,At Risk - Repeat Customer
14585,1,33:00.0,33:00.0,50,63,Grace Period
14586,3,04:00.0,32:00.0,276,63,At Risk - Repeat Customer
14587,10,16:00.0,34:00.0,331,63,At Risk - Repeat Customer
14589,1,42:00.0,42:00.0,371,63,At Risk - First_Customer
14591,4,09:00.0,57:00.0,213,63,At Risk - Repeat Customer
14592,3,08:00.0,35:00.0,64,63,At Risk - Repeat Customer
14593,3,14:00.0,48:00.0,198,63,At Risk - Repeat Customer
14594,2,54:00.0,28:00.0,373,63,At Risk - Repeat Customer
14595,6,36:00.0,12:00.0,313,63,At Risk - Repeat Customer
14597,2,33:00.0,13:00.0,191,63,At Risk - Repeat Customer
14598,1,19:00.0,19:00.0,44,63,Grace Period
14600,1,48:00.0,48:00.0,305,63,At Risk - First_Customer
14601,1,48:00.0,48:00.0,10,63,Grace Period
14603,1,27:00.0,27:00.0,274,63,At Risk - First_Customer
14606,129,57:00.0,28:00.0,373,63,At Risk - Repeat Customer
14607,17,22:00.0,35:00.0,261,63,At Risk - Repeat Customer
14608,4,49:00.0,52:00.0,362,63,At Risk - Repeat Customer
14609,4,10:00.0,54:00.0,296,63,At Risk - Repeat Customer
14616,3,42:00.0,54:00.0,317,63,At Risk - Repeat Customer
14618,4,57:00.0,45:00.0,366,63,At Risk - Repeat Customer
14619,2,37:00.0,13:00.0,245,63,At Risk - Repeat Customer
14620,3,30:00.0,14:00.0,283,63,At Risk - Repeat Customer
14621,6,00:00.0,22:00.0,358,63,At Risk - Repeat Customer
14622,1,42:00.0,42:00.0,184,63,At Risk - First_Customer
14623,6,54:00.0,56:00.0,235,63,At Risk - Repeat Customer
14624,2,39:00.0,44:00.0,59,63,Approaching At-Risk - Repeat Customer
14625,5,19:00.0,40:00.0,372,63,At Risk - Repeat Customer
14626,7,18:00.0,55:00.0,233,63,At Risk - Repeat Customer
14627,1,49:00.0,49:00.0,311,63,At Risk - First_Customer
14628,2,43:00.0,58:00.0,242,63,At Risk - Repeat Customer
14629,3,13:00.0,55:00.0,47,63,Healthy
14631,3,31:00.0,17:00.0,298,63,At Risk - Repeat Customer
14632,1,49:00.0,49:00.0,262,63,At Risk - First_Customer
14633,1,07:00.0,07:00.0,266,63,At Risk - First_Customer
14636,2,52:00.0,12:00.0,268,63,At Risk - Repeat Customer
14638,1,10:00.0,10:00.0,50,63,Grace Period
14639,8,50:00.0,06:00.0,361,63,At Risk - Repeat Customer
14640,8,31:00.0,00:00.0,227,63,At Risk - Repeat Customer
14641,1,42:00.0,42:00.0,21,63,Grace Period
14642,1,08:00.0,08:00.0,58,63,Grace Period
14643,3,53:00.0,41:00.0,358,63,At Risk - Repeat Customer
14644,4,14:00.0,58:00.0,298,63,At Risk - Repeat Customer
14645,2,52:00.0,15:00.0,275,63,At Risk - Repeat Customer
14646,77,09:00.0,12:00.0,354,63,At Risk - Repeat Customer
14647,1,40:00.0,40:00.0,201,63,At Risk - First_Customer
14649,4,37:00.0,30:00.0,212,63,At Risk - Repeat Customer
14651,2,29:00.0,52:00.0,211,63,At Risk - Repeat Customer
14652,1,21:00.0,21:00.0,77,63,At Risk - First_Customer
14653,8,40:00.0,45:00.0,338,63,At Risk - Repeat Customer
14655,5,59:00.0,52:00.0,222,63,At Risk - Repeat Customer
14656,2,19:00.0,51:00.0,283,63,At Risk - Repeat Customer
14657,5,19:00.0,47:00.0,326,63,At Risk - Repeat Customer
14658,2,42:00.0,35:00.0,117,63,At Risk - Repeat Customer
14659,12,43:00.0,17:00.0,315,63,At Risk - Repeat Customer
14660,2,40:00.0,34:00.0,100,63,At Risk - Repeat Customer
14661,1,51:00.0,51:00.0,26,63,Grace Period
14662,4,41:00.0,13:00.0,316,63,At Risk - Repeat Customer
14664,2,56:00.0,59:00.0,33,63,Healthy
14665,7,08:00.0,54:00.0,310,63,At Risk - Repeat Customer
14666,1,57:00.0,57:00.0,24,63,Grace Period
14667,27,13:00.0,30:00.0,368,63,At Risk - Repeat Customer
14669,3,30:00.0,43:00.0,332,63,At Risk - Repeat Customer
14670,2,58:00.0,13:00.0,280,63,At Risk - Repeat Customer
14672,2,48:00.0,19:00.0,336,63,At Risk - Repeat Customer
14673,5,49:00.0,31:00.0,367,63,At Risk - Repeat Customer
14675,1,58:00.0,58:00.0,16,63,Grace Period
14676,8,38:00.0,29:00.0,301,63,At Risk - Repeat Customer
14679,1,07:00.0,07:00.0,371,63,At Risk - First_Customer
14680,23,05:00.0,59:00.0,371,63,At Risk - Repeat Customer
14681,3,45:00.0,52:00.0,211,63,At Risk - Repeat Customer
14682,2,51:00.0,12:00.0,201,63,At Risk - Repeat Customer
14684,5,44:00.0,33:00.0,362,63,At Risk - Repeat Customer
14687,1,59:00.0,59:00.0,106,63,At Risk - First_Customer
14688,27,37:00.0,26:00.0,373,63,At Risk - Repeat Customer
14689,1,22:00.0,22:00.0,208,63,At Risk - First_Customer
14690,3,44:00.0,39:00.0,151,63,At Risk - Repeat Customer
14691,5,55:00.0,30:00.0,212,63,At Risk - Repeat Customer
14692,5,47:00.0,08:00.0,322,63,At Risk - Repeat Customer
14693,1,50:00.0,50:00.0,264,63,At Risk - First_Customer
14696,9,37:00.0,43:00.0,373,63,At Risk - Repeat Customer
14697,2,29:00.0,39:00.0,218,63,At Risk - Repeat Customer
14698,5,54:00.0,26:00.0,51,63,Approaching At-Risk - Repeat Customer
14699,1,54:00.0,54:00.0,214,63,At Risk - First_Customer
14700,3,16:00.0,40:00.0,238,63,At Risk - Repeat Customer
14701,12,40:00.0,38:00.0,316,63,At Risk - Repeat Customer
14702,18,23:00.0,29:00.0,365,63,At Risk - Repeat Customer
14703,1,23:00.0,23:00.0,14,63,Grace Period
14704,9,59:00.0,51:00.0,180,63,At Risk - Repeat Customer
14705,1,39:00.0,39:00.0,198,63,At Risk - First_Customer
14708,4,23:00.0,21:00.0,368,63,At Risk - Repeat Customer
14709,14,43:00.0,41:00.0,358,63,At Risk - Repeat Customer
14710,4,49:00.0,53:00.0,59,63,Approaching At-Risk - Repeat Customer
14711,12,32:00.0,58:00.0,262,63,At Risk - Repeat Customer
14712,3,33:00.0,59:00.0,112,63,At Risk - Repeat Customer
14713,12,58:00.0,26:00.0,365,63,At Risk - Repeat Customer
14714,1,07:00.0,07:00.0,24,63,Grace Period
14715,4,27:00.0,10:00.0,331,63,At Risk - Repeat Customer
14716,2,42:00.0,29:00.0,148,63,At Risk - Repeat Customer
14719,6,17:00.0,43:00.0,249,63,At Risk - Repeat Customer
14720,3,06:00.0,02:00.0,126,63,At Risk - Repeat Customer
14722,1,58:00.0,58:00.0,147,63,At Risk - First_Customer
14723,6,18:00.0,23:00.0,371,63,At Risk - Repeat Customer
14725,1,42:00.0,42:00.0,24,63,Grace Period
14727,1,45:00.0,45:00.0,274,63,At Risk - First_Customer
14729,1,43:00.0,43:00.0,373,63,At Risk - First_Customer
14730,7,49:00.0,39:00.0,276,63,At Risk - Repeat Customer
14731,3,06:00.0,54:00.0,212,63,At Risk - Repeat Customer
14732,10,40:00.0,34:00.0,339,63,At Risk - Repeat Customer
14733,15,30:00.0,54:00.0,367,63,At Risk - Repeat Customer
14735,32,05:00.0,09:00.0,358,63,At Risk - Repeat Customer
14737,3,49:00.0,16:00.0,353,63,At Risk - Repeat Customer
14738,9,10:00.0,57:00.0,316,63,At Risk - Repeat Customer
14739,8,58:00.0,32:00.0,367,63,At Risk - Repeat Customer
14740,4,35:00.0,17:00.0,283,63,At Risk - Repeat Customer
14741,6,43:00.0,48:00.0,372,63,At Risk - Repeat Customer
14744,9,21:00.0,51:00.0,366,63,At Risk - Repeat Customer
14745,6,25:00.0,05:00.0,285,63,At Risk - Repeat Customer
14747,2,09:00.0,17:00.0,249,63,At Risk - Repeat Customer
14748,6,19:00.0,33:00.0,368,63,At Risk - Repeat Customer
14752,1,55:00.0,55:00.0,43,63,Grace Period
14753,1,50:00.0,50:00.0,87,63,At Risk - First_Customer
14754,2,21:00.0,01:00.0,295,63,At Risk - Repeat Customer
14755,12,02:00.0,24:00.0,334,63,At Risk - Repeat Customer
14756,1,13:00.0,13:00.0,15,63,Grace Period
14757,1,36:00.0,36:00.0,75,63,At Risk - First_Customer
14758,4,10:00.0,21:00.0,259,63,At Risk - Repeat Customer
14759,3,55:00.0,03:00.0,232,63,At Risk - Repeat Customer
14760,2,27:00.0,36:00.0,297,63,At Risk - Repeat Customer
14761,2,03:00.0,10:00.0,334,63,At Risk - Repeat Customer
14762,1,20:00.0,20:00.0,263,63,At Risk - First_Customer
14764,2,54:00.0,46:00.0,46,63,Healthy
14765,3,49:00.0,53:00.0,176,63,At Risk - Repeat Customer
14766,8,46:00.0,05:00.0,372,63,At Risk - Repeat Customer
14768,3,25:00.0,54:00.0,127,63,At Risk - Repeat Customer
14769,11,40:00.0,24:00.0,357,63,At Risk - Repeat Customer
14770,2,00:00.0,21:00.0,323,63,At Risk - Repeat Customer
14772,1,04:00.0,04:00.0,112,63,At Risk - First_Customer
14775,3,38:00.0,27:00.0,372,63,At Risk - Repeat Customer
14776,13,17:00.0,34:00.0,312,63,At Risk - Repeat Customer
14777,2,27:00.0,20:00.0,358,63,At Risk - Repeat Customer
14778,2,43:00.0,23:00.0,308,63,At Risk - Repeat Customer
14779,3,04:00.0,42:00.0,323,63,At Risk - Repeat Customer
14780,2,15:00.0,46:00.0,79,63,At Risk - Repeat Customer
14782,1,12:00.0,12:00.0,319,63,At Risk - First_Customer
14784,2,25:00.0,30:00.0,323,63,At Risk - Repeat Customer
14785,2,40:00.0,21:00.0,15,63,Healthy
14788,2,52:00.0,06:00.0,26,63,Healthy
14789,1,59:00.0,59:00.0,28,63,Grace Period
14790,4,49:00.0,28:00.0,253,63,At Risk - Repeat Customer
14792,2,34:00.0,19:00.0,64,63,At Risk - Repeat Customer
14793,2,50:00.0,25:00.0,21,63,Healthy
14794,9,11:00.0,11:00.0,334,63,At Risk - Repeat Customer
14795,1,04:00.0,04:00.0,166,63,At Risk - First_Customer
14796,27,55:00.0,31:00.0,366,63,At Risk - Repeat Customer
14798,3,26:00.0,58:00.0,310,63,At Risk - Repeat Customer
14799,1,16:00.0,16:00.0,51,63,Grace Period
14800,15,10:00.0,46:00.0,369,63,At Risk - Repeat Customer
14801,1,24:00.0,24:00.0,61,63,Grace Period
14803,3,21:00.0,58:00.0,292,63,At Risk - Repeat Customer
14804,1,20:00.0,20:00.0,8,63,Grace Period
14805,4,43:00.0,20:00.0,313,63,At Risk - Repeat Customer
14806,1,32:00.0,32:00.0,75,63,At Risk - First_Customer
14808,14,53:00.0,21:00.0,172,63,At Risk - Repeat Customer
