CustomerID,Days_From_Last,Num_orders,Ln_Num_Orders,Total_Revenue,R,F,M,RFM,Segment
14290,12,5,1.791759469,1633.98,4,4,4,444,Champions
14291,2,7,2.079441542,2143.28,4,4,4,444,Champions
14292,8,6,1.945910149,3400.09,4,4,4,444,Champions
14293,4,4,1.609437912,635.53,4,3,3,433,Promising
14295,41,1,0.693147181,90.6,3,1,1,311,Need Attention
14297,18,4,1.609437912,990.61,4,3,3,433,Promising
14298,9,25,3.258096538,28643.23,4,4,4,444,Champions
14299,9,9,2.302585093,3267.4,4,4,4,444,Champions
14300,19,1,0.693147181,26.7,3,1,1,311,Need Attention
14301,118,1,0.693147181,563.82,2,1,3,213,At-Risk High Value
14304,223,1,0.693147181,258.5,1,1,2,112,Lost
14305,72,3,1.386294361,1082.5,2,3,3,233,At-Risk High Value
14306,52,2,1.098612289,1670.74,2,2,4,224,At-Risk High Value
14307,89,5,1.791759469,1797.64,2,4,4,244,At-Risk High Value
14309,9,9,2.302585093,1568.31,4,4,4,444,Champions
14311,243,1,0.693147181,224.21,1,1,2,112,Lost
14312,47,6,1.945910149,1195.41,3,4,4,344,Loyalist
14314,107,1,0.693147181,110.64,2,1,1,211,Lost
14315,45,6,1.945910149,1519.58,3,4,4,344,Loyalist
14317,65,1,0.693147181,423.78,2,1,2,212,Lost
14320,207,2,1.098612289,292.51,1,2,2,122,Lost
14321,11,5,1.791759469,1103.75,4,4,3,443,Loyalist
14323,115,2,1.098612289,406.58,2,2,2,222,Lost
14326,243,1,0.693147181,151.85,1,1,1,111,Lost
14327,164,1,0.693147181,280.85,1,1,2,112,Lost
14329,18,6,1.945910149,2576.62,4,4,4,444,Champions
14331,125,2,1.098612289,301.08,2,2,2,222,Lost
14332,23,3,1.386294361,760.8,3,3,3,333,Potential Loyalist
14333,68,1,0.693147181,277.35,2,1,2,212,Lost
14334,17,8,2.197224577,1378.59,4,4,4,444,Champions
14335,17,2,1.098612289,280.81,4,2,2,422,Promising
14336,17,4,1.609437912,1140.07,4,3,3,433,Promising
14338,162,2,1.098612289,362.42,1,2,2,122,Lost
14339,243,1,0.693147181,257.42,1,1,2,112,Lost
14340,219,1,0.693147181,114.9,1,1,1,111,Lost
14341,46,5,1.791759469,1147.1,3,4,3,343,Loyalist
14342,22,4,1.609437912,605.66,3,3,3,333,Potential Loyalist
14344,128,8,2.197224577,803.34,2,4,3,243,At-Risk High Value
14345,39,1,0.693147181,108.98,3,1,1,311,Need Attention
14346,121,2,1.098612289,583.2,2,2,3,223,At-Risk High Value
14348,261,1,0.693147181,304.57,1,1,2,112,Lost
14349,11,1,0.693147181,97.14,4,1,1,411,New Customers
14350,275,1,0.693147181,155.49,1,1,1,111,Lost
14351,165,1,0.693147181,51,1,1,1,111,Lost
14352,158,3,1.386294361,743.81,1,3,3,133,At-Risk High Value
14353,216,1,0.693147181,75.6,1,1,1,111,Lost
14354,6,2,1.098612289,163.62,4,2,1,421,Promising
14355,366,1,0.693147181,111.7,1,1,1,111,Lost
14356,80,2,1.098612289,496.25,2,2,3,223,At-Risk High Value
14357,44,1,0.693147181,166.17,3,1,1,311,Need Attention
14359,20,3,1.386294361,622.98,3,3,3,333,Potential Loyalist
14360,32,3,1.386294361,1195.67,3,3,4,334,Potential Loyalist
14362,23,1,0.693147181,97.62,3,1,1,311,Need Attention
14364,109,7,2.079441542,2324.85,2,4,4,244,At-Risk High Value
14367,9,13,2.63905733,5082.8,4,4,4,444,Champions
14368,320,1,0.693147181,121,1,1,1,111,Lost
14371,296,1,0.693147181,100.5,1,1,1,111,Lost
14373,359,1,0.693147181,76.55,1,1,1,111,Lost
14375,186,1,0.693147181,191.39,1,1,1,111,Lost
14377,192,2,1.098612289,557.05,1,2,3,123,At-Risk High Value
14379,45,2,1.098612289,251.42,3,2,2,322,Need Attention
14381,53,1,0.693147181,120.9,2,1,1,211,Lost
14382,27,1,0.693147181,377.27,3,1,2,312,Need Attention
14383,39,3,1.386294361,1092.42,3,3,3,333,Potential Loyalist
14385,10,3,1.386294361,176.11,4,3,1,431,Potential Loyalist
14386,297,1,0.693147181,124.7,1,1,1,111,Lost
14387,33,3,1.386294361,1036.8,3,3,3,333,Potential Loyalist
14388,11,8,2.197224577,1872.94,4,4,4,444,Champions
14389,66,2,1.098612289,448.46,2,2,2,222,Lost
14390,11,8,2.197224577,3404.2,4,4,4,444,Champions
14393,219,1,0.693147181,67.95,1,1,1,111,Lost
14395,3,9,2.302585093,2511.45,4,4,4,444,Champions
14396,66,2,1.098612289,302.93,2,2,2,222,Lost
14397,3,19,2.995732274,2522.96,4,4,4,444,Champions
14400,150,1,0.693147181,401.55,1,1,2,112,Lost
14401,5,13,2.63905733,3144.92,4,4,4,444,Champions
14403,131,4,1.609437912,1372.06,2,3,4,234,At-Risk High Value
14404,34,6,1.945910149,967.19,3,4,3,343,Loyalist
14406,120,1,0.693147181,135.95,2,1,1,211,Lost
14407,108,6,1.945910149,1810.24,2,4,4,244,At-Risk High Value
14408,11,7,2.079441542,2035.73,4,4,4,444,Champions
14409,72,5,1.791759469,1530.75,2,4,4,244,At-Risk High Value
14410,93,7,2.079441542,738.1,2,4,3,243,At-Risk High Value
14411,311,1,0.693147181,637,1,1,3,113,Lost
14412,43,2,1.098612289,626.11,3,2,3,323,Potential Loyalist
14413,363,1,0.693147181,98,1,1,1,111,Lost
14414,92,7,2.079441542,1241.98,2,4,4,244,At-Risk High Value
14415,2,13,2.63905733,3543.46,4,4,4,444,Champions
14416,23,2,1.098612289,451.32,3,2,2,322,Need Attention
14418,4,3,1.386294361,1426.17,4,3,4,434,Promising
14419,11,6,1.945910149,650.7,4,4,3,443,Loyalist
14420,100,1,0.693147181,199.8,2,1,1,211,Lost
14421,58,2,1.098612289,656.12,2,2,3,223,At-Risk High Value
14422,1,6,1.945910149,2609.08,4,4,4,444,Champions
14423,219,1,0.693147181,265.2,1,1,2,112,Lost
14424,18,1,0.693147181,322.08,4,1,2,412,New Customers
14426,24,7,2.079441542,2710.67,3,4,4,344,Loyalist
14427,51,2,1.098612289,333.4,3,2,2,322,Need Attention
14428,8,5,1.791759469,1006.55,4,4,3,443,Loyalist
14431,303,1,0.693147181,318.26,1,1,2,112,Lost
14432,10,6,1.945910149,1471.22,4,4,4,444,Champions
14434,22,6,1.945910149,1372.8,3,4,4,344,Loyalist
14436,99,1,0.693147181,76.7,2,1,1,211,Lost
14437,366,1,0.693147181,42.6,1,1,1,111,Lost
14438,307,1,0.693147181,45.4,1,1,1,111,Lost
14439,320,1,0.693147181,1510.14,1,1,4,114,Lost
14440,9,5,1.791759469,1857.44,4,4,4,444,Champions
14441,1,4,1.609437912,1545.59,4,3,4,434,Promising
14442,205,2,1.098612289,1308.27,1,2,4,124,At-Risk High Value
14443,54,4,1.609437912,749.56,2,3,3,233,At-Risk High Value
14446,1,4,1.609437912,612.39,4,3,3,433,Promising
14447,19,4,1.609437912,580.19,3,3,3,333,Potential Loyalist
14448,10,2,1.098612289,354.05,4,2,2,422,Promising
14449,19,4,1.609437912,611.53,3,3,3,333,Potential Loyalist
14450,181,3,1.386294361,459.25,1,3,2,132,Lost
14451,61,2,1.098612289,336.64,2,2,2,222,Lost
14452,11,2,1.098612289,187.45,4,2,1,421,Promising
14453,191,1,0.693147181,94.53,1,1,1,111,Lost
14456,6,8,2.197224577,1495.49,4,4,4,444,Champions
14457,311,1,0.693147181,113.64,1,1,1,111,Lost
14459,156,1,0.693147181,1246.22,1,1,4,114,Lost
14460,111,3,1.386294361,396.9,2,3,2,232,Lost
14461,149,3,1.386294361,1273.21,1,3,4,134,At-Risk High Value
14462,67,9,2.302585093,1612.63,2,4,4,244,At-Risk High Value
14463,99,3,1.386294361,529.62,2,3,3,233,At-Risk High Value
14465,247,2,1.098612289,655.12,1,2,3,123,At-Risk High Value
14466,30,7,2.079441542,1880.45,3,4,4,344,Loyalist
14467,18,4,1.609437912,432.96,4,3,2,432,Potential Loyalist
14470,12,2,1.098612289,365.26,4,2,2,422,Promising
14472,104,8,2.197224577,1452.41,2,4,4,244,At-Risk High Value
14473,75,2,1.098612289,234.34,2,2,2,222,Lost
14474,47,1,0.693147181,320.26,3,1,2,312,Need Attention
14475,72,3,1.386294361,774.05,2,3,3,233,At-Risk High Value
14476,258,1,0.693147181,187.1,1,1,1,111,Lost
14477,20,4,1.609437912,826.8,3,3,3,333,Potential Loyalist
14479,254,2,1.098612289,251.75,1,2,2,122,Lost
14480,12,1,0.693147181,204.05,4,1,1,411,New Customers
14481,165,2,1.098612289,494.01,1,2,3,123,At-Risk High Value
14482,19,6,1.945910149,1543.72,3,4,4,344,Loyalist
14483,282,1,0.693147181,120.75,1,1,1,111,Lost
14484,51,1,0.693147181,218.76,3,1,2,312,Need Attention
14485,39,1,0.693147181,83.01,3,1,1,311,Need Attention
14487,27,5,1.791759469,859.39,3,4,3,343,Loyalist
14488,68,1,0.693147181,700.06,2,1,3,213,At-Risk High Value
14489,208,1,0.693147181,161.63,1,1,1,111,Lost
14491,176,2,1.098612289,273.23,1,2,2,122,Lost
14493,8,5,1.791759469,1556.78,4,4,4,444,Champions
14494,26,1,0.693147181,92.16,3,1,1,311,Need Attention
14495,51,2,1.098612289,61.4,3,2,1,321,Need Attention
14496,312,2,1.098612289,478.06,1,2,2,122,Lost
14497,310,1,0.693147181,336.91,1,1,2,112,Lost
14498,43,5,1.791759469,1427.76,3,4,4,344,Loyalist
14499,27,3,1.386294361,474.67,3,3,2,332,Potential Loyalist
14500,89,3,1.386294361,356.85,2,3,2,232,Lost
14501,184,2,1.098612289,194.17,1,2,1,121,Lost
14502,20,9,2.302585093,1494.04,3,4,4,344,Loyalist
14503,4,6,1.945910149,2197.61,4,4,4,444,Champions
14504,48,4,1.609437912,526.78,3,3,3,333,Potential Loyalist
14505,18,8,2.197224577,3631.72,4,4,4,444,Champions
14506,18,5,1.791759469,1162.28,4,4,4,444,Champions
14507,24,5,1.791759469,1123.7,3,4,3,343,Loyalist
14508,23,2,1.098612289,220.33,3,2,2,322,Need Attention
14511,12,5,1.791759469,901.49,4,4,3,443,Loyalist
14512,188,2,1.098612289,229.38,1,2,2,122,Lost
14513,101,3,1.386294361,453.94,2,3,2,232,Lost
14514,62,3,1.386294361,874.75,2,3,3,233,At-Risk High Value
14515,18,5,1.791759469,1760.58,4,4,4,444,Champions
14517,34,2,1.098612289,266.1,3,2,2,322,Need Attention
14518,65,1,0.693147181,136.58,2,1,1,211,Lost
14520,2,2,1.098612289,270.6,4,2,2,422,Promising
14522,25,4,1.609437912,776.24,3,3,3,333,Potential Loyalist
14523,109,1,0.693147181,205.69,2,1,1,211,Lost
14524,32,6,1.945910149,1504.2,3,4,4,344,Loyalist
14525,20,9,2.302585093,3526.43,3,4,4,344,Loyalist
14527,3,54,4.007333185,7042.01,4,4,4,444,Champions
14528,38,1,0.693147181,345.62,3,1,2,312,Need Attention
14529,61,3,1.386294361,355.43,2,3,2,232,Lost
14530,26,6,1.945910149,2462.66,3,4,4,344,Loyalist
14532,237,4,1.609437912,490.95,1,3,3,133,At-Risk High Value
14533,25,7,2.079441542,1777.4,3,4,4,344,Loyalist
14534,3,18,2.944438979,3388,4,4,4,444,Champions
14535,61,3,1.386294361,1668.31,2,3,4,234,At-Risk High Value
14536,260,1,0.693147181,142.65,1,1,1,111,Lost
14537,58,1,0.693147181,193.8,2,1,1,211,Lost
14538,65,2,1.098612289,320.51,2,2,2,222,Lost
14539,16,2,1.098612289,402.6,4,2,2,422,Promising
14540,10,3,1.386294361,838.22,4,3,3,433,Promising
14541,59,7,2.079441542,1221.95,2,4,4,244,At-Risk High Value
14542,186,1,0.693147181,103.25,1,1,1,111,Lost
14543,29,15,2.772588722,3552.73,3,4,4,344,Loyalist
14544,25,2,1.098612289,1280.2,3,2,4,324,Potential Loyalist
14546,6,5,1.791759469,1560.55,4,4,4,444,Champions
14547,4,8,2.197224577,2746.46,4,4,4,444,Champions
14548,151,2,1.098612289,652.8,1,2,3,123,At-Risk High Value
14549,312,1,0.693147181,193.99,1,1,1,111,Lost
14550,11,2,1.098612289,661.9,4,2,3,423,Promising
14551,19,2,1.098612289,186.23,3,2,1,321,Need Attention
14552,152,1,0.693147181,106.66,1,1,1,111,Lost
14553,20,4,1.609437912,711.79,3,3,3,333,Potential Loyalist
14554,11,4,1.609437912,1610.3,4,3,4,434,Promising
14555,58,2,1.098612289,275.44,2,2,2,222,Lost
14557,86,1,0.693147181,688.54,2,1,3,213,At-Risk High Value
14560,8,20,3.044522438,1938.06,4,4,4,444,Champions
14561,76,3,1.386294361,714.52,2,3,3,233,At-Risk High Value
14562,4,17,2.890371758,3811.14,4,4,4,444,Champions
14565,96,4,1.609437912,1929.93,2,3,4,234,At-Risk High Value
14566,111,1,0.693147181,358,2,1,2,212,Lost
14567,57,2,1.098612289,962.76,2,2,3,223,At-Risk High Value
14569,2,1,0.693147181,224.89,4,1,2,412,New Customers
14570,281,1,0.693147181,181.18,1,1,1,111,Lost
14572,4,7,2.079441542,2189.74,4,4,4,444,Champions
14573,180,8,2.197224577,1289.49,1,4,4,144,At-Risk High Value
14576,373,1,0.693147181,35.4,1,1,1,111,Lost
14577,13,4,1.609437912,430.81,4,3,2,432,Potential Loyalist
14578,4,1,0.693147181,117.03,4,1,1,411,New Customers
14581,17,1,0.693147181,136.5,4,1,1,411,New Customers
14582,41,1,0.693147181,100.36,3,1,1,311,Need Attention
14583,6,5,1.791759469,640.03,4,4,3,443,Loyalist
14584,170,4,1.609437912,787.15,1,3,3,133,At-Risk High Value
14585,51,1,0.693147181,113.71,3,1,1,311,Need Attention
14586,277,1,0.693147181,128.52,1,1,1,111,Lost
14587,19,9,2.302585093,1056.8,3,4,3,343,Loyalist
14589,372,1,0.693147181,23.85,1,1,1,111,Lost
14591,16,2,1.098612289,824.2,4,2,3,423,Promising
14592,36,3,1.386294361,384.26,3,3,2,332,Potential Loyalist
14593,22,2,1.098612289,437.31,3,2,2,322,Need Attention
14594,8,2,1.098612289,218.98,4,2,2,422,Promising
14595,20,6,1.945910149,1009.43,3,4,3,343,Loyalist
14597,12,2,1.098612289,770.64,4,2,3,423,Promising
14598,45,1,0.693147181,147.53,3,1,1,311,Need Attention
14600,306,1,0.693147181,269.13,1,1,2,112,Lost
14601,11,1,0.693147181,213.96,4,1,1,411,New Customers
14603,275,1,0.693147181,660,1,1,3,113,Lost
14606,2,89,4.49980967,9793.16,4,4,4,444,Champions
14607,16,7,2.079441542,11709.2,4,4,4,444,Champions
14608,5,4,1.609437912,1493.55,4,3,4,434,Promising
14609,73,4,1.609437912,601.56,2,3,3,233,At-Risk High Value
14616,243,3,1.386294361,406.08,1,3,2,132,Lost
14618,10,3,1.386294361,482.94,4,3,3,433,Promising
14619,246,1,0.693147181,280.94,1,1,2,112,Lost
14620,206,2,1.098612289,302.33,1,2,2,122,Lost
14621,2,5,1.791759469,1155.54,4,4,4,444,Champions
14622,185,1,0.693147181,214.58,1,1,1,111,Lost
14623,33,5,1.791759469,605.42,3,4,3,343,Loyalist
14624,58,2,1.098612289,202.45,2,2,1,221,Lost
14625,197,2,1.098612289,603.18,1,2,3,123,At-Risk High Value
14626,24,4,1.609437912,1834.63,3,3,4,334,Potential Loyalist
14628,92,2,1.098612289,557.81,2,2,3,223,At-Risk High Value
14629,5,2,1.098612289,524.1,4,2,3,423,Promising
14631,51,3,1.386294361,761.52,3,3,3,333,Potential Loyalist
14632,263,1,0.693147181,94.24,1,1,1,111,Lost
14633,267,1,0.693147181,206.65,1,1,1,111,Lost
14636,37,2,1.098612289,336.63,3,2,2,322,Need Attention
14638,51,1,0.693147181,392.39,3,1,2,312,Need Attention
14639,53,4,1.609437912,1600.28,2,3,4,234,At-Risk High Value
14640,25,6,1.945910149,1520.44,3,4,4,344,Loyalist
14641,22,1,0.693147181,100.26,3,1,1,311,Need Attention
14642,59,1,0.693147181,96.12,2,1,1,211,Lost
14643,171,2,1.098612289,593.01,1,2,3,123,At-Risk High Value
14644,68,2,1.098612289,618.78,2,2,3,223,At-Risk High Value
14645,157,2,1.098612289,488.31,1,2,3,123,At-Risk High Value
14646,2,45,3.828641396,196930.23,4,4,4,444,Champions
14647,202,1,0.693147181,204.94,1,1,1,111,Lost
14649,5,3,1.386294361,1033.13,4,3,3,433,Promising
14651,68,2,1.098612289,475.87,2,2,2,222,Lost
14652,78,1,0.693147181,80.64,2,1,1,211,Lost
14653,2,6,1.945910149,1321.12,4,4,4,444,Champions
14655,9,4,1.609437912,1509.43,4,3,4,434,Promising
14656,170,2,1.098612289,213.1,1,2,1,121,Lost
14657,18,4,1.609437912,517.91,4,3,3,433,Promising
14658,6,2,1.098612289,216.31,4,2,2,422,Promising
14659,9,9,2.302585093,1658.23,4,4,4,444,Champions
14660,87,2,1.098612289,250.34,2,2,2,222,Lost
14661,27,1,0.693147181,107.95,3,1,1,311,Need Attention
14662,29,4,1.609437912,487.24,3,3,3,333,Potential Loyalist
14664,20,2,1.098612289,359,3,2,2,322,Need Attention
14665,61,4,1.609437912,1135.97,2,3,3,233,At-Risk High Value
14666,25,1,0.693147181,172.3,3,1,1,311,Need Attention
14667,11,23,3.17805383,7534.47,4,4,4,444,Champions
14669,242,2,1.098612289,837.53,1,2,3,123,At-Risk High Value
14670,281,1,0.693147181,239.68,1,1,2,112,Lost
14672,235,2,1.098612289,629.4,1,2,3,123,At-Risk High Value
14673,4,5,1.791759469,1387.8,4,4,4,444,Champions
14675,17,1,0.693147181,486.36,4,1,3,413,New Customers
14676,32,6,1.945910149,2301.28,3,4,4,344,Loyalist
14680,26,16,2.833213344,17129.86,3,4,4,344,Loyalist
14681,72,2,1.098612289,498.95,2,2,3,223,At-Risk High Value
14682,188,2,1.098612289,52,1,2,1,121,Lost
14684,26,5,1.791759469,703.09,3,4,3,343,Loyalist
14687,107,1,0.693147181,628.38,2,1,3,213,At-Risk High Value
14688,8,20,3.044522438,4439.22,4,4,4,444,Champions
14689,209,1,0.693147181,90.15,1,1,1,111,Lost
14690,45,2,1.098612289,289.87,3,2,2,322,Need Attention
14691,31,4,1.609437912,1565.18,3,3,4,334,Potential Loyalist
14692,138,4,1.609437912,452.4,2,3,2,232,Lost
14693,265,1,0.693147181,172.9,1,1,1,111,Lost
14696,5,7,2.079441542,1658.21,4,4,4,444,Champions
14697,219,1,0.693147181,149.58,1,1,1,111,Lost
14698,2,5,1.791759469,810.18,4,4,3,443,Loyalist
14699,215,1,0.693147181,102.53,1,1,1,111,Lost
14700,33,3,1.386294361,1161.16,3,3,4,334,Potential Loyalist
14701,11,7,2.079441542,1975.62,4,4,4,444,Champions
14702,2,17,2.890371758,2473.26,4,4,4,444,Champions
14703,15,1,0.693147181,143.89,4,1,1,411,New Customers
14704,12,9,2.302585093,985.93,4,4,3,443,Loyalist
14705,199,1,0.693147181,179,1,1,1,111,Lost
14708,3,3,1.386294361,1019.39,4,3,3,433,Promising
14709,16,12,2.564949357,1462.03,4,4,4,444,Champions
14710,15,4,1.609437912,465.29,4,3,2,432,Potential Loyalist
14711,11,11,2.48490665,2371.74,4,4,4,444,Champions
14712,30,3,1.386294361,519.87,3,3,3,333,Potential Loyalist
14713,10,11,2.48490665,1911.74,4,4,4,444,Champions
14714,25,1,0.693147181,160.19,3,1,1,311,Need Attention
14715,25,4,1.609437912,799.28,3,3,3,333,Potential Loyalist
14716,44,2,1.098612289,261.91,3,2,2,322,Need Attention
14719,2,5,1.791759469,940.79,4,4,3,443,Loyalist
14720,6,3,1.386294361,533.71,4,3,3,433,Promising
14722,148,1,0.693147181,145.62,1,1,1,111,Lost
14723,11,5,1.791759469,848.22,4,4,3,443,Loyalist
14725,25,1,0.693147181,410.58,3,1,2,312,Need Attention
14727,275,1,0.693147181,151.88,1,1,1,111,Lost
14729,374,1,0.693147181,212.2,1,1,1,111,Lost
14730,2,7,2.079441542,1185.18,4,4,4,444,Champions
14731,48,3,1.386294361,301.05,3,3,2,332,Potential Loyalist
14732,9,8,2.197224577,2193.93,4,4,4,444,Champions
14733,17,12,2.564949357,8101.59,4,4,4,444,Champions
14735,4,20,3.044522438,4327.59,4,4,4,444,Champions
14737,4,3,1.386294361,1054.55,4,3,3,433,Promising
14738,43,7,2.079441542,1117.33,3,4,3,343,Loyalist
14739,5,7,2.079441542,2754.54,4,4,4,444,Champions
14740,198,3,1.386294361,644.11,1,3,3,133,At-Risk High Value
14741,12,6,1.945910149,1146.54,4,4,3,443,Loyalist
14744,17,6,1.945910149,842.48,4,4,3,443,Loyalist
14745,113,4,1.609437912,884.96,2,3,3,233,At-Risk High Value
14747,250,1,0.693147181,191.55,1,1,1,111,Lost
14748,30,4,1.609437912,791.55,3,3,3,333,Potential Loyalist
14752,44,1,0.693147181,389.64,3,1,2,312,Need Attention
14753,88,1,0.693147181,315.2,2,1,2,212,Lost
14754,45,2,1.098612289,472.47,3,2,2,322,Need Attention
14755,10,11,2.48490665,3839.91,4,4,4,444,Champions
14756,16,1,0.693147181,484.34,4,1,3,413,New Customers
14757,76,1,0.693147181,320.74,2,1,2,212,Lost
14758,145,4,1.609437912,1186.26,1,3,4,134,At-Risk High Value
14759,5,3,1.386294361,982.29,4,3,3,433,Promising
14760,298,1,0.693147181,71.5,1,1,1,111,Lost
14761,59,2,1.098612289,231,2,2,2,222,Lost
14762,264,1,0.693147181,167.48,1,1,1,111,Lost
14764,47,1,0.693147181,248.3,3,1,2,312,Need Attention
14765,30,3,1.386294361,232.7,3,3,2,332,Potential Loyalist
14766,9,6,1.945910149,1706.92,4,4,4,444,Champions
14768,18,2,1.098612289,192.6,4,2,1,421,Promising
14769,3,8,2.197224577,5083.03,4,4,4,444,Champions
14770,233,2,1.098612289,541.74,1,2,3,123,At-Risk High Value
14772,113,1,0.693147181,106.86,2,1,1,211,Lost
14775,59,3,1.386294361,550.2,2,3,3,233,At-Risk High Value
14776,52,9,2.302585093,1854.12,2,4,4,244,At-Risk High Value
14778,128,2,1.098612289,509.16,2,2,3,223,At-Risk High Value
14779,281,3,1.386294361,353.7,1,3,2,132,Lost
14780,55,2,1.098612289,322.88,2,2,2,222,Lost
14782,320,1,0.693147181,200.1,1,1,1,111,Lost
14784,27,2,1.098612289,268.03,3,2,2,322,Need Attention
14785,11,2,1.098612289,77.4,4,2,1,421,Promising
14788,8,2,1.098612289,619.14,4,2,3,423,Promising
14789,29,1,0.693147181,166.44,3,1,1,311,Need Attention
14790,17,4,1.609437912,532.76,4,3,3,433,Promising
14792,64,1,0.693147181,6.2,2,1,1,211,Lost
14793,22,1,0.693147181,124.59,3,1,1,311,Need Attention
14794,3,7,2.079441542,928.36,4,4,3,443,Loyalist
14795,167,1,0.693147181,59.9,1,1,1,111,Lost
14796,2,17,2.890371758,5578.4,4,4,4,444,Champions
14798,53,3,1.386294361,163.54,2,3,1,231,Lost
14799,52,1,0.693147181,127.15,2,1,1,211,Lost
14800,48,12,2.564949357,2583.58,3,4,4,344,Loyalist
14801,62,1,0.693147181,92.14,2,1,1,211,Lost
14803,163,3,1.386294361,512.13,1,3,3,133,At-Risk High Value
14804,9,1,0.693147181,343.07,4,1,2,412,New Customers
14805,16,4,1.609437912,421.1,4,3,2,432,Potential Loyalist
14806,76,1,0.693147181,109.39,2,1,1,211,Lost
14808,40,6,1.945910149,2154.92,3,4,4,344,Loyalist
14810,41,11,2.48490665,1364.1,3,4,4,344,Loyalist
14813,370,1,0.693147181,113.73,1,1,1,111,Lost
14815,37,2,1.098612289,431.41,3,2,2,322,Need Attention
14816,198,1,0.693147181,146.85,1,1,1,111,Lost
14817,201,2,1.098612289,710.24,1,2,3,123,At-Risk High Value
14818,74,3,1.386294361,513.15,2,3,3,233,At-Risk High Value
14819,65,2,1.098612289,196.17,2,2,1,221,Lost
14820,22,4,1.609437912,415.29,3,3,2,332,Potential Loyalist
14821,367,1,0.693147181,48.8,1,1,1,111,Lost
14823,181,2,1.098612289,239.03,1,2,2,122,Lost
14824,11,4,1.609437912,904.11,4,3,3,433,Promising
14825,4,12,2.564949357,1527.36,4,4,4,444,Champions
14828,197,3,1.386294361,1975.96,1,3,4,134,At-Risk High Value
14829,30,4,1.609437912,515.37,3,3,3,333,Potential Loyalist
14830,54,1,0.693147181,163.77,2,1,1,211,Lost
14834,18,6,1.945910149,1476.46,4,4,4,444,Champions
14836,11,3,1.386294361,102.45,4,3,1,431,Potential Loyalist
14837,90,4,1.609437912,996.12,2,3,3,233,At-Risk High Value
14840,268,1,0.693147181,32.85,1,1,1,111,Lost
14841,54,6,1.945910149,2155.91,2,4,4,244,At-Risk High Value
14842,44,4,1.609437912,1377.76,3,3,4,334,Potential Loyalist
14844,64,4,1.609437912,2299.45,2,3,4,234,At-Risk High Value
14847,149,1,0.693147181,218.3,1,1,2,112,Lost
14849,22,13,2.63905733,5781.35,3,4,4,344,Loyalist
14850,312,1,0.693147181,215.95,1,1,2,112,Lost
14851,24,2,1.098612289,371.13,3,2,2,322,Need Attention
14852,59,5,1.791759469,1953.14,2,4,4,244,At-Risk High Value
14853,25,2,1.098612289,475.8,3,2,2,322,Need Attention
14854,79,7,2.079441542,1885.08,2,4,4,244,At-Risk High Value
14855,120,2,1.098612289,247.25,2,2,2,222,Lost
14856,37,2,1.098612289,695.17,3,2,3,323,Potential Loyalist
14857,60,2,1.098612289,604.07,2,2,3,223,At-Risk High Value
14859,13,3,1.386294361,776.02,4,3,3,433,Promising
14860,20,1,0.693147181,165.64,3,1,1,311,Need Attention
14861,53,1,0.693147181,125.79,2,1,1,211,Lost
14862,26,2,1.098612289,643.3,3,2,3,323,Potential Loyalist
14863,30,1,0.693147181,167.16,3,1,1,311,Need Attention
14865,8,2,1.098612289,52.2,4,2,1,421,Promising
14866,11,11,2.48490665,14175.9,4,4,4,444,Champions
14867,186,3,1.386294361,597.18,1,3,3,133,At-Risk High Value
14868,4,7,2.079441542,1764.69,4,4,4,444,Champions
14869,9,2,1.098612289,488.93,4,2,3,423,Promising
14870,262,1,0.693147181,282.25,1,1,2,112,Lost
14871,4,4,1.609437912,354.21,4,3,2,432,Potential Loyalist
14873,211,1,0.693147181,332.98,1,1,2,112,Lost
14875,108,2,1.098612289,1204.32,2,2,4,224,At-Risk High Value
14878,13,9,2.302585093,1343.8,4,4,4,444,Champions
14880,78,3,1.386294361,387.4,2,3,2,232,Lost
14881,20,1,0.693147181,170.08,3,1,1,311,Need Attention
